Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
08:30:00.000+05:30,08:45:00.000+05:30,,19.200520957509678,,,,57.75,61.0,54.0,,,,2,,,
08:45:00.000+05:30,09:00:00.000+05:30,,19.200520957509678,,,,55.0,68.0,50.0,,,,2,,,
09:00:00.000+05:30,09:15:00.000+05:30,,19.200520957509678,,,,53.25,54.0,52.0,,,,2,,,
09:15:00.000+05:30,09:30:00.000+05:30,,19.200520957509678,,,,54.5,55.0,53.0,,,,2,,,
09:30:00.000+05:30,09:45:00.000+05:30,,19.200520957509678,,,,52.0,54.0,50.0,,,,2,,,
09:45:00.000+05:30,10:00:00.000+05:30,,19.200520957509678,,,,50.75,52.0,49.0,,,,2,,,
10:00:00.000+05:30,10:15:00.000+05:30,,19.200520957509678,,,,52.5,54.0,52.0,,,,2,,,
10:15:00.000+05:30,10:30:00.000+05:30,,19.200520957509678,,,,59.0,63.0,57.0,,,,2,,,
10:30:00.000+05:30,10:45:00.000+05:30,,19.200520957509678,,,,56.75,58.0,55.0,,,,2,,,
10:45:00.000+05:30,11:00:00.000+05:30,,19.200520957509678,,,,55.25,57.0,50.0,,,,2,,,
11:00:00.000+05:30,11:15:00.000+05:30,,19.200520957509678,,,,65.5,71.0,60.0,,,,2,,,
11:15:00.000+05:30,11:30:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
11:30:00.000+05:30,11:45:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
11:45:00.000+05:30,12:00:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
12:00:00.000+05:30,12:15:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
12:15:00.000+05:30,12:30:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
12:30:00.000+05:30,12:45:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
12:45:00.000+05:30,13:00:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
13:00:00.000+05:30,13:15:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
13:15:00.000+05:30,13:30:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
13:30:00.000+05:30,13:45:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
13:45:00.000+05:30,14:00:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
14:00:00.000+05:30,14:15:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
14:15:00.000+05:30,14:30:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
14:30:00.000+05:30,14:45:00.000+05:30,,19.200520957509678,,,,,,,,,,2,,,
14:45:00.000+05:30,15:00:00.000+05:30,,19.200520957509678,,,,78.0,78.0,78.0,,,,13,,,
15:00:00.000+05:30,15:15:00.000+05:30,,19.200520957509678,,,,77.5,96.0,71.0,,,,65,,,
15:15:00.000+05:30,15:30:00.000+05:30,,19.200520957509678,,,,85.5,99.0,67.0,,,,65,,,
15:30:00.000+05:30,15:45:00.000+05:30,,19.200520957509678,,,,88.25,90.0,83.0,,,,65,,,
15:45:00.000+05:30,16:00:00.000+05:30,,19.200520957509678,,,,75.25,78.0,74.0,,,,65,,,
16:00:00.000+05:30,16:15:00.000+05:30,,19.200520957509674,,,,67.5,75.0,64.0,,,,18,,,
16:15:00.000+05:30,16:30:00.000+05:30,,19.200520957509674,,,,66.25,67.0,65.0,,,,12,,,
16:30:00.000+05:30,16:45:00.000+05:30,,19.200520957509674,,,,66.0,67.0,65.0,,,,12,,,
16:45:00.000+05:30,17:00:00.000+05:30,,19.200520957509674,,,,80.5,94.0,66.0,,,,12,,,
17:00:00.000+05:30,17:15:00.000+05:30,,19.200520957509674,,,,68.75,81.0,60.0,,,,12,,,
17:15:00.000+05:30,17:30:00.000+05:30,,19.200520957509674,,,,73.0,83.0,62.0,,,,12,,,
17:30:00.000+05:30,17:45:00.000+05:30,,19.200520957509674,,,,78.5,91.0,66.0,,,,12,,,
17:45:00.000+05:30,18:00:00.000+05:30,,19.200520957509674,,,,76.5,90.0,63.0,,,,14,,,
18:00:00.000+05:30,18:15:00.000+05:30,,19.200520957509678,,,,68.5,71.0,67.0,,,,202,,,
18:15:00.000+05:30,18:30:00.000+05:30,,19.200520957509678,,,,68.0,81.0,63.0,,,,202,,,
18:30:00.000+05:30,18:45:00.000+05:30,,19.200520957509678,,,,86.0,86.0,86.0,,,,202,,,
18:45:00.000+05:30,19:00:00.000+05:30,,19.200520957509678,,,,98.0,98.0,98.0,,,,202,,,
19:00:00.000+05:30,19:15:00.000+05:30,,19.200520957509678,,,,74.0,80.0,70.0,,,,202,,,
19:15:00.000+05:30,19:30:00.000+05:30,,19.200520957509678,,,,98.25,102.0,87.0,,,,202,,,
19:30:00.000+05:30,19:45:00.000+05:30,,19.200520957509678,,,,83.0,90.0,80.0,,,,202,,,
19:45:00.000+05:30,20:00:00.000+05:30,,19.200520957509678,,,,94.75,98.0,93.0,,,,202,,,
20:00:00.000+05:30,20:15:00.000+05:30,,19.200520957509678,,,,101.5,104.0,100.0,,,,202,,,
20:15:00.000+05:30,20:30:00.000+05:30,,19.200520957509678,,,,100.25,108.0,80.0,,,,202,,,
20:30:00.000+05:30,20:45:00.000+05:30,,19.200520957509678,,,,81.75,84.0,77.0,,,,202,,,
20:45:00.000+05:30,21:00:00.000+05:30,,19.200520957509678,,,,,,,,,,202,,,
21:00:00.000+05:30,21:15:00.000+05:30,,19.200520957509678,,,,,,,,,,202,,,
21:15:00.000+05:30,21:30:00.000+05:30,,19.200520957509678,,,,85.25,87.0,84.0,,,,21,,,
21:30:00.000+05:30,21:45:00.000+05:30,,19.200520957509678,,,,81.25,84.0,74.0,,,,18,,,
21:45:00.000+05:30,22:00:00.000+05:30,,19.200520957509678,,,,77.0,90.0,70.0,,,,18,,,
22:00:00.000+05:30,22:15:00.000+05:30,,19.200520957509678,,,,93.25,98.0,90.0,,,,18,,,
22:15:00.000+05:30,22:30:00.000+05:30,,19.200520957509674,,,,86.5,89.0,84.0,,,,9,,,
22:30:00.000+05:30,22:45:00.000+05:30,,19.200520957509674,,,,92.5,99.0,77.0,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,19.200520957509674,,,,87.75,96.0,72.0,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,19.200520957509674,,,,79.25,92.0,75.0,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,19.200520957509674,,,,76.75,83.0,74.0,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,19.200520957509674,,,,80.25,85.0,70.0,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,19.200520957509674,,,,,,,,,,,,,
