Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms),Strength training duration (ms)
05:15:00.000+05:30,05:30:00.000+05:30,,19.200520957509674,,,,57.0,61.0,52.0,,,,45,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,19.200520957509674,,,,55.25,56.0,53.0,,,,45,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,19.200520957509674,,,,56.75,57.0,56.0,,,,45,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,19.200520957509674,,,,86.0,86.0,86.0,,,,45,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,19.200520957509674,,,,,,,,,,45,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,19.200520957509674,,,,92.5,96.0,89.0,,,,45,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,19.200520957509674,,,,104.0,106.0,100.0,,,,45,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,11,70.1954841304344,0.0,11.0,11,105.75,116.0,102.0,,,,45,,,,,672000
10:00:00.000+05:30,10:15:00.000+05:30,15,87.49734663553384,0.0,15.0,15,110.25,114.0,108.0,,,,292,,,,,900000
10:15:00.000+05:30,10:30:00.000+05:30,15,87.49734663553384,0.0,15.0,15,102.75,105.0,101.0,0.0,0.0,0.0,329,,,,,900000
10:30:00.000+05:30,10:45:00.000+05:30,15,87.49734663553384,0.0,15.0,15,101.0,106.0,96.0,,,,329,,,,,900000
10:45:00.000+05:30,11:00:00.000+05:30,15,87.49734663553384,0.0,15.0,15,101.75,108.0,92.0,,,,329,,,,,900000
11:00:00.000+05:30,11:15:00.000+05:30,13,87.36918658035373,427.87533875338755,12.0,12,104.0,107.0,97.0,,,,810,,,,356000,439000
11:15:00.000+05:30,11:30:00.000+05:30,7,56.601102008010585,459.1246612466125,6.0,6,104.0,123.0,87.0,1.2018970189701896,1.2018970189701896,1.2018970189701896,845,,,,382000,
11:30:00.000+05:30,11:45:00.000+05:30,,19.200520957509678,,,,99.5,108.0,88.0,,,,329,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,19.200520957509678,,,,95.75,97.0,95.0,,,,329,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,19.200520957509674,,,,,,,,,,130,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,19.200520957509674,,,,,,,,,,80,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,,19.200520957509674,,,,,,,,,,80,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,19.200520957509674,,,,,,,,,,80,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,,19.200520957509674,,,,,,,,,,80,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,,19.200520957509674,,,,,,,,,,80,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,19.200520957509674,,,,99.25,102.0,96.0,,,,80,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,19.200520957509674,,,,94.25,102.0,81.0,,,,80,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,19.200520957509674,,,,83.0,97.0,76.0,,,,48,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,19.200520957509678,,,,74.5,88.0,60.0,,,,40,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,19.200520957509678,,,,74.75,88.0,70.0,,,,40,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,19.200520957509678,,,,86.5,100.0,68.0,,,,40,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,19.200520957509674,,,,89.75,93.0,88.0,,,,34,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,19.200520957509678,,,,93.75,99.0,88.0,,,,30,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,19.200520957509678,,,,95.75,100.0,89.0,,,,30,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,19.200520957509678,,,,92.75,97.0,87.0,,,,30,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,19.200520957509674,,,,89.5,96.0,76.0,,,,14,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,19.200520957509674,,,,87.75,94.0,82.0,,,,2,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,19.200520957509674,,,,88.0,93.0,79.0,,,,2,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,19.200520957509674,,,,89.75,92.0,83.0,,,,2,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,19.200520957509674,,,,88.25,90.0,87.0,,,,2,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,19.200520957509674,,,,86.75,90.0,83.0,,,,2,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,19.200520957509674,,,,91.5,93.0,90.0,,,,2,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,19.200520957509674,,,,,,,,,,2,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,19.200520957509674,,,,,,,,,,2,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,19.200520957509674,,,,,,,,,,2,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,19.200520957509674,,,,,,,,,,2,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,19.200520957509674,,,,78.0,84.0,72.0,,,,2,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,19.200520957509674,,,,87.75,92.0,79.0,,,,2,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,19.200520957509674,,,,81.75,87.0,78.0,,,,2,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,19.200520957509674,,,,88.0,89.0,85.0,,,,2,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,19.200520957509674,,,,84.5,99.0,79.0,,,,2,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,19.200520957509678,,,,84.25,91.0,72.0,,,,15,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,19.200520957509678,,,,82.25,101.0,74.0,,,,30,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,19.200520957509678,,,,84.75,93.0,80.0,,,,30,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,19.200520957509678,,,,90.0,93.0,83.0,,,,30,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,19.200520957509678,,,,83.25,87.0,72.0,,,,30,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,19.200520957509678,,,,80.25,85.0,76.0,,,,30,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,19.200520957509678,,,,102.25,108.0,100.0,,,,30,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,19.200520957509678,,,,88.0,89.0,87.0,,,,30,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,19.200520957509678,,,,,,,,,,30,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,19.200520957509678,,,,,,,,,,30,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,19.200520957509678,,,,,,,,,,30,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,19.200520957509678,,,,,,,,,,30,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,19.200520957509678,,,,,,,,,,20,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,19.200520957509678,,,,,,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,19.200520957509678,,,,78.5,83.0,72.0,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,19.200520957509678,,,,79.25,83.0,74.0,,,,,,,,,
