Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms),Strength training duration (ms)
05:00:00.000+05:30,05:15:00.000+05:30,,19.200520957509674,,,,60.75,61.0,60.0,,,,48,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,19.200520957509674,,,,60.0,61.0,59.0,,,,48,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,19.200520957509674,,,,63.0,69.0,55.0,,,,48,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,19.200520957509674,,,,66.5,78.0,55.0,,,,48,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,19.200520957509674,,,,70.5,104.0,58.0,,,,48,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,19.200520957509674,,,,67.5,75.0,57.0,,,,48,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,19.200520957509674,,,,61.0,63.0,60.0,,,,48,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,19.200520957509674,,,,59.5,66.0,56.0,,,,48,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,19.200520957509674,,,,63.0,67.0,57.0,,,,48,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,19.200520957509674,,,,57.25,69.0,52.0,,,,48,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,19.200520957509674,,,,55.5,57.0,53.0,,,,48,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,19.200520957509674,,,,56.0,57.0,55.0,,,,48,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,19.200520957509674,,,,57.5,61.0,56.0,,,,48,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,19.200520957509674,,,,67.5,80.0,51.0,,,,48,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,19.200520957509674,,,,52.25,54.0,51.0,,,,48,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,19.200520957509674,,,,63.0,68.0,57.0,,,,48,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,19.200520957509674,,,,60.0,61.0,59.0,,,,48,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,19.200520957509674,,,,58.25,60.0,56.0,,,,48,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,19.200520957509674,,,,83.5,93.0,62.0,,,,48,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,19.200520957509674,,,,58.0,65.0,55.0,,,,48,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,19.200520957509674,,,,55.5,57.0,54.0,,,,48,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,19.200520957509674,,,,,,,,,,48,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,19.200520957509674,,,,,,,,,,48,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,19.200520957509674,,,,,,,,,,48,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,12,84.82146415155242,805.0,10.0,10,92.0,106.0,78.0,1.1943620178041543,1.1943620178041543,1.1943620178041543,1206,,,,674000,
11:15:00.000+05:30,11:30:00.000+05:30,4,39.7842882867756,0.0,4.0,4,86.5,117.0,69.0,,,,48,,,,,244000
11:30:00.000+05:30,11:45:00.000+05:30,15,95.12425290972003,0.0,15.0,15,103.5,110.0,92.0,,,,48,,,,,900000
11:45:00.000+05:30,12:00:00.000+05:30,15,95.12425290972003,0.0,15.0,15,102.25,104.0,99.0,0.0,0.0,0.0,183,,,,,900000
12:00:00.000+05:30,12:15:00.000+05:30,15,95.12425290972003,0.0,15.0,15,99.25,103.0,96.0,,,,379,,,,,900000
12:15:00.000+05:30,12:30:00.000+05:30,3,39.02505096725349,179.88910802751334,3.0,3,116.5,129.0,111.0,,,,379,,,,,235000
12:30:00.000+05:30,12:45:00.000+05:30,,19.200520957509678,243.45894319513081,,,110.0,122.0,80.0,,,,379,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,19.200520957509678,243.45894319513081,,,88.0,97.0,79.0,0.2705099368834787,0.2705099368834787,0.2705099368834787,379,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,,19.200520957509678,194.19313247003794,,,87.25,107.0,76.0,,,,309,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,,19.200520957509678,,,,100.75,106.0,97.0,,,,34,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,19.200520957509678,,,,101.0,105.0,94.0,,,,34,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,19.200520957509678,,,,91.25,101.0,82.0,,,,34,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,19.200520957509678,,,,95.5,97.0,93.0,,,,28,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,19.200520957509678,,,,91.0,95.0,87.0,,,,5,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,19.200520957509678,,,,,,,,,,5,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,19.200520957509678,,,,,,,,,,5,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,19.200520957509678,,,,,,,,,,5,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,19.200520957509678,,,,,,,,,,5,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,19.200520957509678,,,,,,,,,,6,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,19.200520957509678,,,,,,,,,,6,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,19.200520957509678,,,,92.5,99.0,86.0,,,,6,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,19.200520957509674,,,,99.0,102.0,94.0,,,,6,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,19.200520957509678,,,,96.75,97.0,96.0,,,,7,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,19.200520957509678,,,,96.5,99.0,93.0,,,,7,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,19.200520957509678,,,,93.0,94.0,92.0,,,,7,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,19.200520957509678,,,,93.5,97.0,87.0,,,,25,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,19.200520957509678,,,,91.75,94.0,85.0,,,,100,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,19.200520957509678,,,,96.25,107.0,90.0,,,,100,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,19.200520957509678,,,,90.75,94.0,88.0,,,,100,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,19.20052095750968,,,,86.75,90.0,79.0,,,,85,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,19.200520957509678,,,,89.5,92.0,82.0,,,,2,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,19.200520957509678,,,,86.75,92.0,84.0,,,,2,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,19.200520957509678,,,,89.5,98.0,84.0,,,,2,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,19.200520957509678,,,,81.75,89.0,78.0,,,,2,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,19.200520957509678,,,,88.75,90.0,85.0,,,,2,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,19.200520957509678,,,,91.0,91.0,91.0,,,,2,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,19.200520957509678,,,,77.5,81.0,74.0,,,,2,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,19.200520957509678,,,,88.5,98.0,80.0,,,,2,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,19.200520957509678,,,,82.25,91.0,74.0,,,,2,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,19.200520957509674,,,,81.0,88.0,76.0,,,,0,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,19.200520957509678,,,,91.0,97.0,87.0,,,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,19.200520957509678,,,,90.0,95.0,78.0,,,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,19.200520957509678,,,,86.75,91.0,76.0,,,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,19.200520957509678,,,,,,,,,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,19.200520957509678,,,,97.5,103.0,92.0,,,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,19.200520957509678,,,,90.25,96.0,87.0,,,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,19.200520957509678,,,,90.5,104.0,80.0,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,19.200520957509678,,,,90.5,94.0,81.0,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,19.200520957509678,,,,93.0,97.0,88.0,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,19.200520957509678,,,,86.5,90.0,85.0,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,19.200520957509678,,,,85.0,87.0,83.0,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,19.200520957509678,,,,83.25,87.0,74.0,,,,,,,,,
